date,open,high,low,close,volume,currency_volume,SMA,CCI,ADX,STOCH,ATR,upper_bb,middle_band,lower_bb,RSI,MOM,EMA,MACD,MACDSingal,FearGreedIndex,btcDominance,ethDominance,score,activeCryptocurrencies,activeMarketPairs,activeExchanges,totalCryptocurrencies,totalExchanges,USDtotalMarketCap,USDtotalVolume24H,USDtotalVolume24HReported,USDaltcoinVolume24H,USDaltcoinVolume24HReported,USDaltcoinMarketCap,googlePrice,googleVolume,METAPrice,METAVolume,APPLEPrice,APPLEVolume,AMAZONPrice,AMAZONVolume
2022-03-08,38659.0,42583.5,38143.4,42520.6,12511.0549492,510627351.45382935,40213.75714285714,58.72024364300328,23.1628425802203,74.45826900372353,2805.764285714285,43912.00376420645,39862.990000000005,35813.97623579356,55.842010782344886,3159.0999999999985,40401.632367522034,-106.6014059227964,-157.41685763131898,21,42.3966,17.5731,1646697600000.0,9583.0,56201.0,460.0,19430.0,1652.0,1702978646889.8,85575511798.21,243102930072.21,57064159018.1,121503846883.61,980973758722.44,127.1045,40427100,190.29,37508149,157.44,131148280,136.0145,91662580
2022-03-09,42520.7,42555.0,38550.0,39177.9,14522.29103776,579411172.6178874,39732.700000000004,16.135110061859226,22.30875972317961,35.90707457775374,2773.457142857142,43891.007851820425,39830.39,35769.772148179574,46.75840756739208,-1645.199999999997,40095.69927564153,-195.25294863651652,-164.98407583235849,22,42.3671,17.8042,1646784000000.0,9606.0,56303.0,460.0,19430.0,1652.0,1735324509581.52,78427169255.7,228541160407.28,52660219466.35,117047682739.34,1000118581738.56,133.42,37025400,198.5,31894695,162.95,91454905,139.279,82656660
2022-03-10,39178.0,40239.0,38227.5,39078.0,9130.82216907,357771495.21759814,39502.799999999996,-23.343746693618684,21.64551287817717,25.24380915957546,2621.299999999999,43859.399730613506,39785.685000000005,35711.970269386504,46.514883541186045,-4561.699999999997,39841.274456731146,-270.4534114619528,-186.07794295827736,28,43.2686,17.7708,1646870400000.0,9614.0,56373.0,460.0,19430.0,1652.0,1840926736254.95,94837875191.79,254280839243.79,62567610099.97,132370644278.74,1044384329685.74,132.4295,27101400,195.21,24852975,158.52,105342033,146.8175,135062900
2022-03-11,39078.8,39300.0,38306.0,39046.1,4135.05318079,160957963.40024173,39487.08571428571,-36.78131959232123,21.029640807817763,24.862558562003972,2565.0714285714275,43853.98608096128,39820.990000000005,35787.99391903873,46.431725011863705,-5077.800000000003,39642.48084254836,-328.8337921774728,-214.62911280211645,22,42.5966,17.798,1646956800000.0,9630.0,56470.0,460.0,19430.0,1652.0,1757146126223.41,91138959524.2,256378863153.26,60063224575.44,128450475773.77,1008660782124.05,129.8705,31526440,187.61,34694534,154.73,96970102,145.5245,68900560
2022-03-14,38967.9,39936.0,38111.0,39019.9,8456.11713717,329386878.63105166,39535.514285714286,-36.24773070515188,19.50477154957939,22.76797729441412,2194.692857142857,43814.24661032044,39911.315,36008.38338967956,46.4278273021726,-136.1999999999971,39261.31691795009,-429.35035457713093,-310.30978394903246,23,42.3333,17.8048,1647216000000.0,9624.0,56496.0,463.0,19430.0,1652.0,1696301916874.15,60253823259.04,120129690339.53,42958455848.13,52294601560.09,978201512037.18,125.951,38811260,186.63,31010462,150.62,108732111,141.853,74086100
2022-03-15,39019.1,41738.1,38820.0,40617.9,17603.03053708,705772052.9148116,39263.700000000004,19.714793889204792,18.4653649850561,47.23094568393458,2252.628571428571,43574.30785213112,40146.21000000001,36718.112147868895,52.125797422321504,1761.9000000000015,39600.46268846257,-310.2760413784563,-310.30303543491726,21,42.9104,17.71,1647302400000.0,9654.0,56585.0,462.0,19430.0,1652.0,1754651434997.2,74252010392.71,202843590080.54,49930285421.72,107228443392.73,1001723547026.93,129.198,30919520,192.03,31721682,155.09,92964302,147.3665,75584600
2022-03-16,40617.9,41476.9,39320.0,40798.0,14111.34632365,572235728.6389798,39495.142857142855,21.747826471800696,17.500201746570184,65.18009062740673,2254.578571428571,43637.14124635446,40215.265,36793.38875364554,52.7359430805187,1725.0,39899.847016346925,-199.0813396828744,-288.0586962845087,24,42.6697,17.9616,1647388800000.0,9667.0,56624.0,463.0,19430.0,1652.0,1749724151838.29,74221804325.22,202820381145.7,50289716934.22,108689115922.94,1003122821025.86,133.2805,35576980,203.63,40640264,159.59,102300157,153.104,84957680
2022-03-17,40799.0,41065.9,40144.9,40929.9,6618.94277839,268937297.3703595,39759.700000000004,27.43303240606553,16.60397873940469,69.51720832488434,2164.214285714286,43703.27108846772,40300.915,36898.55891153228,53.206308135472234,2271.9000000000015,40157.36026226019,-99.17231311587966,-250.28141965078288,27,42.7761,18.2175,1647475200000.0,9681.0,56721.0,463.0,19430.0,1652.0,1825738833245.35,104698803910.01,213178940892.97,65084355547.15,60165062114.98,1044759717897.67,133.839,28263920,207.84,29499681,160.62,75615376,157.239,72934840
2022-03-18,40930.0,42311.0,40906.6,41940.1,7289.9336976,303914479.457798,40173.12857142858,69.9810012593337,16.57161347513231,88.13943628219069,2092.5214285714287,43877.44053280051,40429.845,36982.249467199494,56.75589808913988,-580.5,40603.045196695144,60.81991354619822,-188.06115301138666,25,42.4504,18.4425,1647561600000.0,9696.0,56905.0,467.0,19430.0,1652.0,1831023941249.34,76803452930.49,141683226270.13,54797600857.52,65928193593.76,1053747293563.54,136.1255,44566900,216.49,52127982,163.98,123511692,161.2505,102962760
2022-03-21,41225.2,43370.0,40760.0,42580.7,14169.12958084,598383057.1446428,41348.114285714284,114.29597417515996,16.37691235767239,86.42695006190667,2031.642857142857,43081.27818484923,40258.05500000001,37434.831815150785,58.58934895222524,3534.5999999999985,41318.445629855756,332.0007916205286,17.753723087931775,30,42.1553,18.4786,1647820800000.0,9660.0,56920.0,470.0,19430.0,1652.0,1858489052537.3,80142662841.44,191019883899.78,60015160177.02,122489508060.58,1075037247397.46,136.1015,26831680,211.49,30142338,165.38,95811352,161.4915,66537520
2022-03-22,42580.8,42875.0,41756.1,42620.6,7632.02009829,322727089.5080104,41634.21428571428,130.3832749911812,16.78515601200823,87.1130829550144,1794.4142857142858,43098.05709765276,40261.82,37425.58290234724,58.72961677224124,3682.5,41643.98422239182,444.734127616779,103.14980399370125,26,41.713,18.6036,1647907200000.0,9678.0,57038.0,470.0,19430.0,1652.0,1869269060178.52,89532075389.3,215564124508.87,64916255907.94,130415715195.11,1089541220726.63,139.868,35495540,216.65,31998799,168.82,81532007,164.889,64086120
2022-03-23,42620.1,44020.0,42050.0,43984.0,9780.78669782,420899844.5309414,42089.357142857145,164.32187789714405,17.90062167550492,99.44317267833942,1649.0571428571432,43714.28167010665,40426.655,37139.02832989335,63.30369327018006,5016.0,42228.98816679386,636.7510247350147,209.87004814196396,31,41.9801,18.6191,1647993600000.0,9681.0,57089.0,472.0,19430.0,1652.0,1917114273924.95,100378436422.7,245890468410.38,68369717359.01,137066485952.41,1112307504570.8,138.2755,25153400,213.46,23717321,170.21,98062674,163.408,55811860
2022-03-24,43984.0,45080.0,43584.0,44324.0,9299.93135895,411787468.0048253,42574.22857142857,181.28640519086326,19.510498624439865,89.95375538191675,1612.2357142857145,44343.63620522316,40685.05,37026.46379477684,64.36438573106685,5304.0999999999985,42752.741125095396,807.0576988335088,329.307578280273,40,41.7377,18.6502,1648080000000.0,9696.0,56996.0,475.0,19430.0,1652.0,1951616316096.99,95065418239.22,237198123949.51,69805941460.72,148642447540.62,1137056082799.28,141.572,26396560,219.57,31502314,174.07,90131418,163.6495,56798060
2022-03-25,44324.1,44605.7,44022.2,44210.9,3895.96933185,172782554.47217423,42898.62857142858,153.81320377183553,21.0053843627366,88.45080529421146,1582.9142857142858,44825.29992764415,40952.795,37080.29007235585,63.7047452806072,3593.0,43117.28084382154,922.2693927986329,447.89994118394503,47,41.8434,18.7057,1648166400000.0,9714.0,57101.0,476.0,19430.0,1652.0,1995485207938.21,109920283154.75,266934529018.51,78889069455.26,164019166220.26,1160507224556.08,141.673,24143080,221.82,40039026,174.72,80546156,164.7735,49085500
2022-03-28,47421.7,48184.8,46886.6,47441.7,10434.07519687,497196445.6153888,44981.27142857143,181.36332936769494,27.65258564823142,92.06496668375186,1629.6857142857148,47360.90854586355,41926.685,36492.46145413644,72.80794811482303,5501.5999999999985,45251.37785598721,1567.1394167881663,893.6324829515407,60,42.2824,18.7995,1648425600000.0,9739.0,56497.0,476.0,19430.0,1652.0,2103474483298.77,85919528862.64,215367457706.54,57757502394.75,129271815967.02,1214075890145.53,141.4555,35049260,223.59,26224141,175.6,90371916,168.9905,59853820
2022-03-29,47441.7,47868.0,46544.0,47160.0,9236.04776817,436269011.6970953,45629.75714285715,144.92928074432788,29.524951487102324,88.43967150979151,1515.8214285714291,48073.4174691203,42325.78999999999,36578.16253087969,70.98209608885435,5814.9000000000015,45728.5333919904,1697.2671554394547,1054.3594174491236,56,42.3733,18.9802,1648512000000.0,9786.0,56864.0,482.0,19430.0,1652.0,2112204792356.44,120398068878.97,293304834864.19,84025733314.53,183679943740.74,1217193587132.18,142.5055,34317020,229.86,31417857,178.96,100589440,169.315,66153600
2022-03-30,47160.0,47690.0,46222.0,46453.4,9015.45121632,423799759.96059674,45982.52857142857,116.00407791838583,30.84068712421618,78.46490627992884,1466.614285714286,48510.80766735366,42694.56,36878.31233264633,66.47869390868973,5228.300000000003,45909.7500439928,1723.5100600188016,1188.1895459630593,55,42.0961,19.0859,1648598400000.0,9803.0,57067.0,487.0,19430.0,1652.0,2141883962333.05,116373259989.19,285355775060.94,84980507854.08,192571638879.22,1240234717299.69,141.9385,19884760,227.85,25588046,177.77,92633154,166.301,56167260
2022-03-31,46453.4,46707.8,44219.6,46529.6,12171.84648751,552130220.5823472,46297.61428571429,79.49486248476323,30.021148337607496,78.51728792441071,1578.5571428571436,48859.51957052303,43068.735,37277.95042947697,66.72387707847821,3948.9000000000015,46064.7125329946,1730.5082324382965,1296.653283258107,52,41.738,18.9908,1648684800000.0,9844.0,57268.0,489.0,19430.0,1652.0,2142202038307.02,112602389245.96,272673040664.95,83268131766.45,184937799580.62,1248090177297.83,139.0675,37524720,222.36,24192266,174.61,103049285,162.9975,59965780
2022-04-01,46531.9,47204.3,45906.0,46290.0,6499.79015122,302329383.15372527,46594.62857142858,87.57744850424504,29.543949281273907,75.40753815803133,1570.9785714285722,49053.868592695035,43436.33,37818.79140730497,65.11121980019638,3669.4000000000015,46121.03439974595,1697.156849206418,1376.7539964477694,50,41.5615,18.9437,1648771200000.0,9876.0,57470.0,491.0,19430.0,1652.0,2082095621891.59,128634994317.65,308382095462.31,95310394102.75,209126294176.01,1216746382791.1,140.1505,25941440,224.85,19544758,174.31,78751328,163.56,57089500
2022-04-04,45630.0,47189.5,45120.0,45762.1,8160.62512988,377326563.4997775,46319.28571428572,55.89968124951684,27.732719476605244,62.31430926937013,1586.3142857142868,49055.45884852365,44396.14,39736.821151476346,60.734740983083164,1551.199999999997,45979.85357489282,1459.2085602323568,1457.6955644659595,52,40.7369,19.5477,1649030400000.0,9867.0,57658.0,495.0,19430.0,1652.0,2166647653492.07,94103285157.76,223396590654.77,68691025979.56,145503282645.11,1284022475758.27,142.9715,25970840,233.89,28100826,178.44,76545983,168.3465,50007960
2022-04-05,45762.2,46190.0,43716.8,44166.0,10134.78827143,455724410.04374856,45891.57142857143,6.694241963808826,25.98312074853747,34.49175197235442,1683.0500000000009,48909.12233442857,44564.53999999999,40219.95766557142,50.90079772230986,-700.0,45526.39018116961,1242.576315839804,1414.6717147407285,53,41.017,19.6021,1649116800000.0,9858.0,57619.0,495.0,19430.0,1652.0,2160036369638.58,110814687356.14,262666104548.36,78313735339.09,167380329541.58,1274054102667.81,140.591,21418120,231.84,29727181,175.06,73401786,164.055,53728560
2022-04-06,44168.0,44287.2,42726.6,43327.3,11802.57429253,513292025.77390486,45444.985714285714,-46.275501208665496,24.566938007008133,11.005459675350918,1653.8071428571436,48728.66278865251,44684.409999999996,40640.15721134748,46.62839475656212,-4094.399999999994,44976.61763587721,991.7849412776632,1330.0943600481155,48,41.0054,19.4362,1649203200000.0,9858.0,57806.0,495.0,19430.0,1652.0,2110999077617.25,100157035046.16,238970735052.81,70510743893.92,150700015569.8,1245374675436.44,136.548,32468480,223.3,28995080,171.83,89058782,158.756,79055760
2022-04-07,43326.7,43980.0,42755.1,43649.3,6691.20871852,291160733.4364554,45033.51428571429,-51.64611083401353,23.251911175588035,16.904840423582932,1634.442857142858,48638.36773758258,44769.87,40901.372262417426,48.41848778588276,-3792.399999999994,44644.788226907905,809.6801897970508,1226.0115259979027,34,41.4613,19.2612,1649289600000.0,9874.0,57918.0,501.0,19430.0,1652.0,1980493912054.59,126688200867.83,320865317485.92,87293443443.42,200535271373.45,1159355072955.3,135.8885,26233600,222.95,21037187,172.14,77594650,157.7845,68136780
2022-04-08,43649.3,43716.0,42112.0,42280.0,8077.89556463,344070398.43612474,44460.65714285714,-87.20184709416687,22.44816384883276,2.7664339349229334,1707.335714285715,48530.3662941552,44816.615000000005,41102.86370584481,41.97162354342437,-4880.0,44053.591170180924,548.5464934541451,1090.5185194891512,37,41.0586,19.3129,1649376000000.0,9872.0,57902.0,499.0,19430.0,1652.0,2013774280303.93,87427165744.16,223303389023.95,61325004510.59,140752945584.41,1186947202637.43,133.2875,25142800,222.33,18375711,170.09,76575508,154.4605,46001660
2022-04-11,40580.1,40890.0,39190.0,40180.0,15992.29342547,640988973.6447923,42417.52857142857,-185.5202478131226,22.920761834198586,11.408158561880617,1702.2857142857142,48928.33030124412,44670.3,40412.26969875589,34.90800743543926,-6110.0,42249.19002492007,-216.45855504951032,572.799394990498,32,40.9791,19.7416,1649635200000.0,9918.0,58282.0,505.0,19430.0,1652.0,1957656513477.26,61256177404.82,156388778333.53,43596909131.15,96713457429.08,1155426138864.82,128.8235,36883060,216.46,20516586,165.75,72246706,151.122,52112340
2022-04-12,40180.0,41410.0,39261.1,41152.3,10136.63025718,406914238.59103227,41987.0,-146.2282954808349,23.332972428466384,23.085882352941212,1761.207142857143,49062.23448294123,44528.715,39995.19551705876,40.548592776929,-5257.5999999999985,41974.96751869005,-354.118081963381,387.41589959972214,20,41.1216,19.6329,1649721600000.0,9926.0,58305.0,505.0,19430.0,1652.0,1827232552985.02,102579491470.54,291379610444.51,68630397561.88,168740898821.25,1075845499121.95,127.7145,32710700,214.14,20128827,167.66,79265181,150.7875,55177440
2022-04-13,41152.4,41555.0,39926.2,39973.5,8245.7507522,337952512.82869536,41507.885714285716,-128.5872523500642,23.59052604571695,9.496969696969696,1772.6928571428575,49282.423622986644,44311.189999999995,39339.956377013346,36.427175126012976,-5656.5,41474.60063901754,-551.9707816028676,199.53856335920415,25,40.9035,19.5575,1649808000000.0,9931.0,58348.0,507.0,19430.0,1652.0,1864839919149.3,94789049760.13,254207459543.63,63798871119.91,143813769176.24,1102054516576.22,129.894,27927240,214.99,19231816,170.4,70618925,155.541,53390880
2022-04-14,39973.4,40863.1,39497.5,40414.9,6192.2278012,248181518.7692741,41045.82857142857,-116.6234645726307,24.056443451106443,14.847272727272745,1692.5071428571428,49389.72769085081,44121.39,38853.05230914919,38.93025014577594,-5347.199999999997,41209.675479263155,-665.4819191369024,26.534466859982796,28,40.9671,19.6495,1649894400000.0,9921.0,58303.0,508.0,19430.0,1652.0,1910202868623.24,83749269604.51,219769205544.36,56059070999.59,124776960324.11,1127647658681.13,126.73,31597980,210.18,18379455,165.29,75329376,151.7065,51598140
2022-04-18,39254.6,41754.3,39045.5,41452.9,7038.61412718,286534583.89640033,40393.08571428571,-62.7339235429413,25.89452766500015,38.24342293953538,1664.5571428571425,48028.38872279651,42837.465000000004,37646.5412772035,47.12316483612666,-827.0999999999985,40674.784819610606,-852.9677259468954,-495.22496210653736,24,40.9073,19.5245,1650240000000.0,9966.0,58519.0,509.0,19430.0,1652.0,1846230971848.56,57929287845.83,143394338294.28,38839429103.2,88771407640.75,1090988580460.63,127.6765,20808660,210.77,16580792,165.07,69023941,152.785,46513520
2022-04-19,41447.1,42207.4,41058.0,41266.1,5179.72113177,215420587.02586964,40409.34285714286,-35.64627080915131,25.279024558805414,47.62127674329899,1570.0,47520.735588854106,42578.1,37635.46441114589,46.361366825171274,-1473.9000000000015,40822.61361470795,-787.1515454992768,-553.6102787850854,27,41.0268,19.4598,1650326400000.0,9979.0,58573.0,509.0,19430.0,1652.0,1892298042872.79,93897901021.16,236752771035.99,60192788912.94,136157369557.34,1115948815555.72,130.009,26489760,217.31,20089871,167.4,67723833,158.1155,54926420
2022-04-20,41262.7,42970.0,40855.0,42142.1,5767.43047994,241676421.26679727,40719.142857142855,-15.707253566967701,24.03219538854821,66.34252646229348,1609.6000000000001,46939.09632756916,42358.725,37778.353672430836,50.41002568811146,1562.0,41152.485211030966,-656.7354320944578,-574.2353094469598,27,40.9796,19.413,1650412800000.0,9987.0,58637.0,509.0,19430.0,1652.0,1925877976585.35,80931927000.78,194467249015.39,55629560619.26,123961837251.95,1136660118738.24,128.04,31695460,200.42,43036528,167.23,67929814,153.998,59630020
2022-04-21,42142.2,42179.9,39330.0,39432.6,7866.27089373,319027936.7732307,40578.81428571429,-67.17139907527043,23.79198668057953,17.57302851864676,1725.6714285714286,46378.61956943442,42015.855,37653.090430565586,40.28219667712089,-747.4000000000015,40722.51390827322,-763.2158511408852,-612.0314177857449,27,41.1053,19.3694,1650499200000.0,10018.0,58693.0,509.0,19430.0,1652.0,1914112895269.67,90783115660.59,222810793747.98,62963963228.97,141058150486.89,1127311695285.43,124.8145,36445160,188.07,49954078,166.42,87227768,148.296,63969320
2022-04-22,39432.7,39880.8,39172.1,39787.5,3680.81455804,145630201.98211795,40539.485714285714,-88.47225418505634,23.658926972206217,25.937289071608248,1661.721428571429,45628.42470236284,41684.735,37741.04529763716,41.927962476961994,-1364.800000000003,40488.760431204915,-809.631953229793,-651.5515248745546,26,41.2172,19.2454,1650585600000.0,10032.0,58681.0,510.0,19430.0,1652.0,1869964856358.09,104503927703.89,266123836043.64,69127497068.5,152615929494.77,1099216842844.25,119.6355,56883720,184.11,36426769,161.79,84882424,144.35,73078580
2022-04-25,38982.7,40801.0,38533.4,38562.4,8725.96017304,349445504.25186425,39976.15714285714,-93.70434875078884,23.43427693248868,8.251457119067474,1613.5214285714294,43663.06097345138,40767.07,37871.07902654862,37.69073378695699,-1500.4000000000015,39608.19736941457,-1001.2746392290428,-789.5522126807708,23,41.064,19.266,1650844800000.0,10024.0,58572.0,511.0,19430.0,1652.0,1828331719908.61,55986249711.75,149480091154.33,38022676575.35,90797349623.49,1077545179690.66,123.074,46128260,186.99,29281060,162.88,96046376,146.074,61874980
2022-04-26,38562.4,39472.6,37700.0,39009.9,9493.65944712,366127754.6972021,39653.84285714285,-125.48872925861448,23.486537009404753,24.855787476280863,1586.6428571428576,43282.61564529538,40551.2,37819.784354704614,40.20319184292241,-1430.9000000000015,39458.62302706093,-1017.3960410882501,-835.1209783622667,27,41.2223,19.4289,1650931200000.0,10043.0,58582.0,510.0,19430.0,1652.0,1866741324696.47,101627136740.13,274642944483.69,66183638785.74,157005508659.72,1097228298070.53,118.65,73054880,180.95,31747434,156.8,95623240,139.391,77529160
2022-04-27,39009.9,40423.4,38676.7,39450.4,6952.98116497,274256976.3189921,39269.31428571429,-70.3580935084427,22.70839671461703,33.21442125237194,1595.0642857142864,42688.481728648105,40341.255,37994.02827135189,42.65441974436164,196.0,39456.567270295694,-983.2929110225159,-864.7553648943167,21,41.2418,19.254,1651017600000.0,10048.0,58729.0,511.0,19430.0,1652.0,1758264083993.15,94893107536.81,264227542727.89,60323271086.98,147602004166.78,1033123587302.67,114.2945,91820580,174.95,71062886,156.57,88063191,138.167,71336300
2022-04-28,39450.4,40374.9,38623.3,39009.4,5776.53350309,227920917.72322065,39208.857142857145,-79.82720761852119,22.02024675471043,24.84629981024671,1622.6357142857148,42409.09288811283,40177.725,37946.35711188717,40.84905457973842,-2443.5,39344.77545272177,-980.5478044351548,-887.9138528024843,24,41.4644,19.3437,1651104000000.0,10075.0,58821.0,513.0,19430.0,1652.0,1800422932555.41,84135423411.7,234170000223.49,53155325285.43,130074110689.89,1053888585667.81,118.5225,48884640,205.73,100890551,163.64,130216792,144.5965,117316940
2022-04-29,39006.8,39079.3,38154.0,38469.1,4064.36254332,156636657.6467181,39020.514285714286,-133.91172619039625,21.686185751004615,14.593927893738112,1638.7285714285722,41969.03618184709,39964.18,37959.32381815291,38.68850597722501,-2797.0,39125.85658954133,-1010.3236006480729,-912.395802371602,23,41.6226,19.4782,1651190400000.0,10077.0,58906.0,515.0,19430.0,1652.0,1817880992312.91,94410919785.74,258618650358.98,60508392782.63,147973561965.78,1061232259070.84,114.1095,42676000,200.47,49193434,157.65,131747571,124.2815,272661720
2022-05-02,38693.4,38914.8,38061.6,38330.9,3747.16029036,144044018.33157983,38779.114285714284,-102.73505858823742,21.160119394244052,16.921561604584554,1513.3142857142873,41779.829508246396,39644.310000000005,37508.790491753614,38.535042115450835,-1456.5999999999985,38756.71293621274,-1002.4544702282001,-958.334527158433,28,42.1501,19.6374,1651449600000.0,10091.0,59013.0,521.0,19430.0,1652.0,1736689493706.14,83494798193.63,221589009903.13,56492067478.28,145399580441.68,1004673300408.29,116.583,35533020,211.13,49915289,157.96,123055265,124.5,148788980
2022-05-03,38331.0,39172.7,37520.0,38972.6,5488.98014454,210987046.49317545,38773.78571428572,-85.83138767757906,21.247495053129885,28.41332378223493,1549.264285714287,41744.1656187792,39594.265,37444.364381220796,43.03491994689111,-687.0999999999985,38810.68470215955,-941.3534122387791,-954.9383041745023,27,42.213,19.8438,1651536000000.0,10095.0,59010.0,521.0,19430.0,1652.0,1736808174629.35,86935756863.3,297616588402.27,54012846915.88,198885753035.77,1003649035182.41,117.334,24967360,212.03,41556267,159.48,88966526,124.2535,79133360
2022-05-04,38972.6,40033.3,36380.3,36906.2,15056.42370544,578609938.7258978,38410.32857142857,-133.07313461121237,22.00473617432283,9.067866749430898,1659.12142857143,41842.031364093156,39418.83,36995.62863590685,34.321215391072045,-2076.5,38334.56352661966,-1047.5955643868074,-973.4697562169632,21,42.077,19.6668,1651622400000.0,10092.0,58996.0,522.0,19430.0,1652.0,1707255031148.14,72536850733.48,194041346686.85,45211119722.23,116279431716.0,988892565295.48,122.261,49915280,223.41,41375881,166.02,108256503,125.9285,110745360
2022-05-05,36909.8,37319.3,35257.5,36002.5,18614.45912356,671198106.500796,37980.77142857143,-213.69316191762346,23.282845272171492,13.439162983674574,1602.8285714285728,42056.26935748276,39215.814999999995,36375.36064251723,31.33321052413646,-2559.9000000000015,37751.54764496475,-1190.9853352790014,-1016.9728720293709,27,41.8892,19.6706,1651708800000.0,10103.0,59020.0,522.0,19430.0,1652.0,1803486551946.1,98326938726.04,266064204289.5,61571580201.5,153907464883.72,1048020049205.43,116.5055,45840580,208.28,41129192,156.77,130525275,116.407,144391220
2022-05-06,36002.5,36238.7,35725.4,35966.5,3787.94701609,136263260.32939193,37623.25714285714,-191.45977547637517,24.469660863030963,12.789753765671508,1588.8714285714293,42116.8855080908,38992.1,35867.314491909194,31.21661888557574,-3043.4000000000015,37305.285733723555,-1292.627060789644,-1072.1037097814256,22,41.505,19.7788,1651795200000.0,10130.0,59110.0,522.0,19430.0,1652.0,1677074080534.15,114325090368.92,308968431182.11,71219170776.99,175164073421.75,981004463158.78,115.7465,39709580,203.77,34747158,157.28,116124647,114.7725,124259900
2022-05-09,32357.5,32650.0,29735.7,31320.0,36014.95318978,1123726919.6611788,35128.114285714284,-241.00192135166554,31.13246562303808,14.823582248753231,1791.742857142858,43041.193289564224,37795.88,32550.56671043577,20.102000902151488,-7149.0999999999985,34468.77054391462,-2072.066948016327,-1438.0400251569079,11,41.4185,19.4167,1652054400000.0,10133.0,59191.0,524.0,19430.0,1652.0,1565264594253.84,103112492774.63,272282682309.17,66346006427.61,157485953342.59,916955323373.65,112.511,40802860,196.21,36303200,152.06,131577921,108.789,128124380
2022-05-10,31320.0,32167.9,29055.0,30976.5,36420.38569492,1120534837.8451908,33985.81428571428,-199.42422113750806,33.69154409521721,16.902114633545615,1887.4785714285724,42895.738317223855,37237.6,31579.461682776142,19.502259755314185,-7514.199999999997,33595.70290793597,-2305.4561414768323,-1611.523248420893,10,41.7559,19.6205,1652140800000.0,10153.0,59410.0,525.0,19430.0,1652.0,1380631810481.0,159101117269.94,876110673318263.2,95733323568.45,875885615283973.1,804136666948.87,114.395,39900380,197.65,34452491,154.51,115366736,108.859,105433820
2022-05-11,30976.5,31125.0,26700.0,29026.6,53167.69744221,1512507528.7500942,32860.15714285714,-196.5163560771356,36.40000162512854,17.013652750659954,2078.785714285715,43354.630915360074,36717.3,30079.969084639935,16.493967806099192,-9666.800000000003,32453.427180951978,-2617.585496564381,-1812.735698049591,12,41.7182,19.9851,1652227200000.0,10114.0,59512.0,526.0,19430.0,1652.0,1415452718527.68,170212438067.64,81417836690197.12,110432516794.67,81215017336587.58,824951307953.91,113.6025,37534740,188.74,31153383,146.5,142689825,105.372,109703640
2022-05-12,29026.6,31073.0,28020.3,30337.7,18078.84571121,539680771.0056608,32050.9,-145.91357663168674,38.91499790290334,27.282818207045516,2171.7214285714294,43294.490845302564,36244.81,29195.12915469743,24.88420909672824,-7993.200000000001,31924.495385713984,-2727.71207964934,-1995.7309743695412,12,43.731,19.863,1652313600000.0,10121.0,59617.0,526.0,19430.0,1652.0,1259685975101.05,213727678738.79,594887098639.66,143336571344.88,347723793995.62,708812296900.31,112.844,53836180,191.24,38262226,142.56,182602041,106.9305,132025140
2022-05-16,29673.3,30788.0,29082.9,30150.9,9398.98742526,283177235.8946079,29857.14285714286,-79.98183801580619,45.852743512447034,25.881814704536765,2394.9785714285713,42414.480296169204,34367.034999999996,26319.58970383079,30.754236504043988,-5815.5999999999985,30462.856352511066,-2845.3226345771836,-2523.259770949288,14,44.4585,19.3324,1652659200000.0,10110.0,59591.0,525.0,19607.0,1657.0,1340727354741.77,76918927624.34,186367255404.76,51083708667.13,103014420969.5,744659809611.58,114.445,25990440,200.04,27112595,145.54,86643781,110.8105,74565740
2022-05-17,30150.9,30715.0,28877.9,28985.0,10346.60269716,308817011.52034044,29572.64285714286,-79.81637667610012,47.017055581335754,17.137542843857105,2408.15,41860.40566913278,33843.765,25827.12433086722,27.992033365601984,-5384.800000000003,30093.3922643833,-2851.018235771993,-2588.8114639138294,8,44.5311,19.1369,1652745600000.0,10102.0,59603.0,525.0,19607.0,1657.0,1276945482042.39,88943005329.11,21074212391196.48,56328473636.52,20963818366900.82,708307009809.32,116.473,23053160,202.62,24872729,149.24,78336254,115.3685,76447740
2022-05-18,28985.1,30539.5,28650.6,30386.3,11428.41314461,335279824.9745539,29766.885714285716,-67.30067924420307,48.14836950942705,34.71321085193937,2282.1428571428573,41183.24829631801,33412.61,25641.971703681993,35.49137212586399,-1972.9000000000015,30166.619198287477,-2711.205749690751,-2613.290321069214,12,44.2063,19.2706,1652832000000.0,10104.0,59443.0,525.0,19607.0,1657.0,1310623492596.71,78334689676.88,23135075166105.35,49235262655.15,23040909283449.09,731245197988.45,111.8995,35125980,192.24,23959966,140.82,109742890,107.1125,108379180
2022-05-19,30388.9,30777.7,29079.6,29155.3,8659.77461745,260687773.71367648,29597.971428571425,-65.26677284163898,48.95755976504317,25.74040487697485,2256.1642857142856,40556.29989827055,32946.92,25337.540101729453,32.30815544082368,-2164.7000000000007,29913.78939871561,-2668.9685511975767,-2624.425967094887,13,44.6101,18.8897,1652918400000.0,10091.0,59419.0,527.0,19607.0,1657.0,1226040356031.56,79312434278.8,205940619187.81,48028803020.84,106309933152.05,679103084701.14,110.384,34144400,191.29,24446938,137.35,136095640,107.319,88142540
